Startzone,Endzone,Distanz (km),Zeit (h)
151.0,41.0,1.4515571965076237,0.14515571965076238
151.0,42.0,3.2177601671303044,0.32177601671303047
151.0,43.0,1.9283375224843136,0.19283375224843136
151.0,48.0,4.310540224806031,0.4310540224806031
151.0,68.0,6.141782944792815,0.6141782944792815
151.0,74.0,2.6952602481252694,0.26952602481252697
151.0,75.0,2.0331205766940603,0.20331205766940602
151.0,79.0,8.055196869598795,0.8055196869598795
151.0,87.0,10.759562759405908,1.0759562759405907
151.0,88.0,11.204651810986128,1.1204651810986128
151.0,90.0,6.605368529220439,0.6605368529220439
151.0,100.0,5.511017895886511,0.5511017895886511
151.0,103.0,13.761549223204677,1.3761549223204677
151.0,104.0,12.706226661407054,1.2706226661407054
151.0,105.0,13.056766448974695,1.3056766448974695
151.0,107.0,6.971014541916519,0.6971014541916519
151.0,113.0,7.680198787505609,0.7680198787505609
151.0,114.0,8.129093929680156,0.8129093929680156
151.0,116.0,3.644646771609961,0.3644646771609961
151.0,118.0,9.032962319864671,0.9032962319864671
151.0,120.0,6.294160986795591,0.629416098679559
151.0,125.0,8.765450612642038,0.8765450612642038
151.0,127.0,8.559775589600664,0.8559775589600663
151.0,128.0,9.144498101754303,0.9144498101754304
151.0,137.0,6.477669131956413,0.6477669131956413
151.0,140.0,3.7684513675630145,0.37684513675630144
151.0,141.0,3.5134856137339137,0.3513485613733914
151.0,142.0,3.0182144329724925,0.30182144329724925
151.0,143.0,3.004398495260264,0.3004398495260264
151.0,144.0,9.019598590470551,0.9019598590470551
151.0,148.0,9.07246742557882,0.907246742557882
151.0,152.0,2.5320070077116577,0.25320070077116574
151.0,153.0,9.987754816177354,0.9987754816177354
151.0,158.0,7.938454456768379,0.7938454456768379
151.0,161.0,4.525512030478014,0.4525512030478014
151.0,162.0,4.696126188004101,0.46961261880041005
151.0,163.0,3.8418535962202776,0.38418535962202777
151.0,164.0,5.818041087112822,0.5818041087112822
151.0,166.0,1.3214589063798226,0.13214589063798227
151.0,170.0,5.752262534133588,0.5752262534133588
151.0,186.0,5.8783315346936655,0.5878331534693666
151.0,194.0,3.7690866718975733,0.37690866718975735
151.0,202.0,4.357238268590367,0.43572382685903666
151.0,209.0,10.381630221250402,1.0381630221250402
151.0,211.0,8.827986643039303,0.8827986643039303
151.0,224.0,7.36464516779222,0.736464516779222
151.0,229.0,4.6485283802952955,0.46485283802952954
151.0,230.0,4.39991090791341,0.439991090791341
151.0,231.0,9.623529952717618,0.9623529952717618
151.0,232.0,9.296145907077078,0.9296145907077078
151.0,233.0,5.392006514369949,0.5392006514369949
151.0,234.0,6.682109537473006,0.6682109537473007
151.0,236.0,2.160759419361757,0.21607594193617569
151.0,237.0,3.5366164168895318,0.3536616416889532
151.0,238.0,0.7723526977176485,0.07723526977176484
151.0,239.0,1.9454053919978775,0.19454053919978775
151.0,243.0,7.151085693777132,0.7151085693777132
151.0,244.0,5.420226795008024,0.5420226795008024
151.0,246.0,5.7625439376907455,0.5762543937690745
151.0,249.0,7.696876328770846,0.7696876328770845
151.0,261.0,10.800648124828134,1.0800648124828134
151.0,262.0,3.1325927577116817,0.3132592757711682
151.0,263.0,2.5961808636894044,0.25961808636894046
152.0,4.0,10.776795793108986,1.0776795793108986
152.0,12.0,13.946668034722572,1.3946668034722571
152.0,13.0,13.020166063860465,1.3020166063860465
152.0,24.0,2.1337878144804123,0.21337878144804123
152.0,41.0,1.5802344559027761,0.15802344559027762
152.0,42.0,1.1009874257858308,0.11009874257858307
152.0,43.0,4.303203122573254,0.43032031225732537
152.0,48.0,6.839023261323718,0.6839023261323718
152.0,68.0,8.671885398935105,0.8671885398935105
152.0,74.0,2.4742278932551103,0.24742278932551104
152.0,75.0,3.2222087196806566,0.32222087196806565
152.0,79.0,10.492650696960876,1.0492650696960877
152.0,87.0,13.25472141131168,1.325472141131168
152.0,88.0,13.706569885850014,1.3706569885850013
152.0,90.0,9.122594410377118,0.9122594410377118
152.0,100.0,8.007982776387106,0.8007982776387106
152.0,103.0,16.293504324381555,1.6293504324381556
152.0,104.0,15.238216422966977,1.5238216422966977
152.0,105.0,15.562395064450678,1.5562395064450678
152.0,107.0,9.421169460973763,0.9421169460973763
152.0,113.0,10.174241094884518,1.0174241094884517
152.0,114.0,10.6279163451366,1.0627916345136599
152.0,116.0,1.1211867215872935,0.11211867215872935
152.0,118.0,11.487018365115643,1.1487018365115644
152.0,120.0,3.763094513561949,0.3763094513561949
152.0,125.0,11.287184245595904,1.1287184245595905
152.0,127.0,6.028008038422482,0.6028008038422482
152.0,128.0,6.630673551280002,0.6630673551280002
152.0,137.0,8.869271840547254,0.8869271840547255
152.0,140.0,5.820622281727446,0.5820622281727446
152.0,141.0,5.692727458359845,0.5692727458359845
152.0,142.0,5.544281613989778,0.5544281613989778
152.0,143.0,5.53036778884737,0.553036778884737
152.0,144.0,11.504213209771274,1.1504213209771275
152.0,148.0,11.524275624051862,1.1524275624051863
152.0,151.0,2.5320070077116577,0.25320070077116574
152.0,153.0,7.455758205485671,0.7455758205485671
152.0,158.0,10.467406305304932,1.0467406305304932
152.0,161.0,6.976318331776994,0.6976318331776994
152.0,162.0,7.08766834465674,0.708766834465674
152.0,163.0,6.331183084950439,0.6331183084950439
152.0,164.0,8.302178886446617,0.8302178886446617
152.0,166.0,1.250067588417436,0.1250067588417436
152.0,170.0,8.191601484659042,0.8191601484659042
152.0,186.0,8.402306562691813,0.8402306562691813
152.0,194.0,3.9155106096659136,0.39155106096659137
152.0,202.0,6.326651423621259,0.6326651423621259
152.0,209.0,12.868906328566355,1.2868906328566356
152.0,211.0,11.332116616878317,1.1332116616878316
152.0,224.0,9.755032881603272,0.9755032881603272
152.0,229.0,6.941426374307472,0.6941426374307472
152.0,230.0,6.894516694953612,0.6894516694953612
152.0,231.0,12.136550533737381,1.213655053373738
152.0,232.0,11.705668829713503,1.1705668829713503
152.0,233.0,7.750274737936785,0.7750274737936784
152.0,234.0,9.171427387748393,0.9171427387748393
152.0,236.0,4.1991526724998485,0.41991526724998485
152.0,237.0,5.880820242926416,0.5880820242926416
152.0,238.0,3.3043262468743566,0.33043262468743567
152.0,239.0,4.477412374143662,0.4477412374143662
152.0,243.0,4.630923361239316,0.4630923361239316
152.0,244.0,2.899151217820486,0.2899151217820486
152.0,246.0,8.292708545247304,0.8292708545247305
152.0,249.0,10.218474270053683,1.0218474270053683
152.0,261.0,13.315716985528548,1.3315716985528547
152.0,262.0,4.817542779934317,0.4817542779934317
152.0,263.0,4.436982597292862,0.44369825972928617
153.0,4.0,18.006803977872323,1.8006803977872323
153.0,12.0,21.367721200596343,2.1367721200596344
153.0,13.0,20.458776527919877,2.0458776527919875
153.0,24.0,9.589540281690915,0.9589540281690916
153.0,41.0,8.835777565842285,0.8835777565842285
153.0,42.0,6.979405510839075,0.6979405510839075
153.0,43.0,11.68384136662301,1.1683841366623011
153.0,48.0,14.291138263854032,1.4291138263854033
153.0,68.0,16.12505202087998,1.612505202087998
153.0,74.0,8.781370776733127,0.8781370776733126
153.0,75.0,10.156240322209024,1.0156240322209025
153.0,79.0,17.820279777845993,1.7820279777845993
153.0,87.0,20.65167295682842,2.065167295682842
153.0,88.0,21.113171643554505,2.1113171643554507
153.0,90.0,16.559748298467902,1.6559748298467902
153.0,100.0,15.425254985448795,1.5425254985448795
153.0,103.0,23.74904598796808,2.374904598796808
153.0,104.0,22.693974621297308,2.2693974621297306
153.0,105.0,22.971859448751644,2.2971859448751646
153.0,107.0,16.77463299244614,1.677463299244614
153.0,113.0,17.579184717423853,1.7579184717423852
153.0,114.0,18.03770550522597,1.803770550522597
153.0,116.0,6.349704845982983,0.6349704845982983
153.0,118.0,18.83016214183156,1.8830162141831561
153.0,120.0,3.6965361556177223,0.36965361556177223
153.0,125.0,18.727591484057974,1.8727591484057975
153.0,127.0,1.433848701615289,0.1433848701615289
153.0,128.0,1.3067265692369854,0.13067265692369853
153.0,137.0,16.15812004674366,1.6158120046743663
153.0,140.0,12.890180690788862,1.2890180690788862
153.0,141.0,12.87780808563171,1.287780808563171
153.0,142.0,12.995432197607245,1.2995432197607246
153.0,143.0,12.982534623730945,1.2982534623730946
153.0,144.0,18.891050844452604,1.8891050844452604
153.0,148.0,18.863946805042307,1.8863946805042306
153.0,151.0,9.987754816177354,0.9987754816177354
153.0,152.0,7.455758205485671,0.7455758205485671
153.0,158.0,17.918538514594655,1.7918538514594655
153.0,161.0,14.355133189580876,1.4355133189580875
153.0,162.0,14.408003168447994,1.4408003168447994
153.0,163.0,13.750434611745707,1.3750434611745708
153.0,164.0,15.703884834679055,1.5703884834679056
153.0,166.0,8.689041830932537,0.8689041830932537
153.0,170.0,15.544592249203328,1.5544592249203328
153.0,186.0,15.848406918430062,1.5848406918430062
153.0,194.0,9.640105091666362,0.9640105091666362
153.0,202.0,13.277367909959157,1.3277367909959157
153.0,209.0,20.254753734026647,2.0254753734026645
153.0,211.0,18.747348902934554,1.8747348902934555
153.0,224.0,17.02907059185601,1.7029070591856008
153.0,229.0,14.169763821733946,1.4169763821733947
153.0,230.0,14.314964049782425,1.4314964049782426
153.0,231.0,19.563160492650386,1.9563160492650387
153.0,232.0,18.982610128598083,1.8982610128598083
153.0,233.0,15.022602974990251,1.5022602974990251
153.0,234.0,16.57459613098663,1.6574596130986632
153.0,236.0,11.409960449498172,1.140996044949817
153.0,237.0,13.189821809228988,1.3189821809228988
153.0,238.0,10.760045911414124,1.0760045911414124
153.0,239.0,11.933154310158574,1.1933154310158574
153.0,243.0,2.916642444361434,0.29166424443614336
153.0,244.0,4.59677997862856,0.459677997862856
153.0,246.0,15.74687429825047,1.574687429825047
153.0,249.0,17.659740109430288,1.7659740109430289
153.0,261.0,20.743868070246464,2.0743868070246463
153.0,262.0,11.703859553497203,1.1703859553497202
153.0,263.0,11.496270348195639,1.1496270348195639
158.0,4.0,2.9212978598477375,0.29212978598477374
158.0,12.0,3.590615840535361,0.3590615840535361
158.0,13.0,2.5929635833718137,0.25929635833718134
158.0,24.0,8.336149549869367,0.8336149549869367
158.0,41.0,9.122916682437596,0.9122916682437596
158.0,42.0,11.008998269769215,1.1008998269769215
158.0,43.0,6.29261196199305,0.629261196199305
158.0,48.0,3.6283910252756306,0.3628391025275631
158.0,68.0,1.7981177424724326,0.17981177424724326
158.0,74.0,9.587416695554646,0.9587416695554646
158.0,75.0,8.114167200436391,0.8114167200436391
158.0,79.0,2.056561273408422,0.2056561273408422
158.0,87.0,3.0781960599115616,0.30781960599115615
158.0,88.0,3.439574913506685,0.3439574913506685
158.0,90.0,1.4279732999071832,0.1427973299907183
158.0,100.0,2.608967564657416,0.2608967564657416
158.0,103.0,5.8459862065096,0.58459862065096
158.0,104.0,4.806275828676668,0.4806275828676668
158.0,105.0,5.221294213353751,0.5221294213353751
158.0,107.0,2.0327949198560336,0.20327949198560336
158.0,113.0,1.1482499071496097,0.11482499071496097
158.0,114.0,1.0538312839012585,0.10538312839012584
158.0,116.0,11.582951977223901,1.15829519772239
158.0,118.0,2.1923733827725744,0.21923733827725744
158.0,120.0,14.222075131166129,1.422207513116613
158.0,125.0,0.9112077050320969,0.09112077050320969
158.0,127.0,16.49408228139089,1.6494082281390892
158.0,128.0,17.078534275398148,1.7078534275398147
158.0,137.0,2.816078001739959,0.2816078001739959
158.0,140.0,5.767575667303124,0.5767575667303124
158.0,141.0,5.532953014016614,0.5532953014016614
158.0,142.0,4.923477692084195,0.49234776920841955
158.0,143.0,4.988164907187319,0.4988164907187319
158.0,144.0,1.7496578863245076,0.17496578863245077
158.0,148.0,2.244269260515643,0.22442692605156428
158.0,151.0,7.938454456768379,0.7938454456768379
158.0,152.0,10.467406305304932,1.0467406305304932
158.0,153.0,17.918538514594655,1.7918538514594655
158.0,161.0,3.750712762266124,0.3750712762266124
158.0,162.0,3.903045148511874,0.3903045148511874
158.0,163.0,4.215456898511189,0.42154568985111884
158.0,164.0,2.43615992530689,0.24361599253068902
158.0,166.0,9.252522868401098,0.9252522868401097
158.0,170.0,2.8387559874072825,0.28387559874072826
158.0,186.0,2.0771587609288815,0.20771587609288816
158.0,194.0,9.514650804625605,0.9514650804625605
158.0,202.0,5.769650351519534,0.5769650351519534
158.0,209.0,2.811626592856593,0.2811626592856593
158.0,211.0,1.2921024954144462,0.1292102495414446
158.0,224.0,2.593773346765536,0.2593773346765536
158.0,229.0,4.4003613048065775,0.44003613048065776
158.0,230.0,3.661612224460102,0.3661612224460102
158.0,231.0,1.828592729868266,0.1828592729868266
158.0,232.0,2.869411579676307,0.2869411579676307
158.0,233.0,3.611565715136261,0.3611565715136261
158.0,234.0,1.709676832984097,0.1709676832984097
158.0,236.0,6.754723592687285,0.6754723592687285
158.0,237.0,4.995557982064547,0.4995557982064547
158.0,238.0,7.166998423162692,0.7166998423162692
158.0,239.0,5.997116885439515,0.5997116885439515
158.0,243.0,15.088679759574113,1.5088679759574113
158.0,244.0,13.35846874007529,1.335846874007529
158.0,246.0,2.2829562535328907,0.22829562535328907
158.0,249.0,0.4470795788909788,0.044707957889097885
158.0,261.0,2.939076574320307,0.2939076574320307
158.0,262.0,6.960653248477043,0.6960653248477043
158.0,263.0,6.876356741042944,0.6876356741042944
161.0,4.0,3.9262004192628748,0.39262004192628747
161.0,12.0,7.023160921242082,0.7023160921242082
161.0,13.0,6.1539456625507825,0.6153945662550783
161.0,24.0,4.905919182149257,0.49059191821492576
161.0,41.0,5.519646436987289,0.5519646436987289
161.0,42.0,7.385420256339555,0.7385420256339554
161.0,43.0,2.6775431613118474,0.2677543161311847
161.0,48.0,1.1229597402899034,0.11229597402899034
161.0,68.0,2.1528924157321128,0.21528924157321128
161.0,74.0,5.852080597101682,0.5852080597101682
161.0,75.0,4.377119080218515,0.4377119080218515
161.0,79.0,3.5297248084966233,0.3529724808496623
161.0,87.0,6.296549228626124,0.6296549228626124
161.0,88.0,6.759281467497175,0.6759281467497175
161.0,90.0,2.3230793374511736,0.23230793374511735
161.0,100.0,1.1419112396104558,0.11419112396104558
161.0,103.0,9.551467906127355,0.9551467906127356
161.0,104.0,8.531606743977058,0.8531606743977058
161.0,105.0,8.618023097454618,0.8618023097454618
161.0,107.0,2.447914922981485,0.2447914922981485
161.0,113.0,3.2289386294171174,0.32289386294171174
161.0,114.0,3.6902090183791407,0.3690209018379141
161.0,116.0,8.096041803169458,0.8096041803169458
161.0,118.0,4.5131466479174165,0.45131466479174165
161.0,120.0,10.669896929261512,1.066989692926151
161.0,125.0,4.448971205529195,0.44489712055291947
161.0,127.0,12.947813309513151,1.2947813309513152
161.0,128.0,13.600355359571193,1.3600355359571192
161.0,137.0,1.9962454691677016,0.19962454691677017
161.0,140.0,2.1243284271709553,0.21243284271709553
161.0,141.0,1.8131093868289316,0.18131093868289316
161.0,142.0,1.7184660269058198,0.171846602690582
161.0,143.0,2.138272005251183,0.21382720052511833
161.0,144.0,4.537022364878435,0.4537022364878435
161.0,148.0,4.551447458246812,0.4551447458246812
161.0,151.0,4.525512030478014,0.4525512030478014
161.0,152.0,6.976318331776994,0.6976318331776994
161.0,153.0,14.355133189580876,1.4355133189580875
161.0,158.0,3.750712762266124,0.3750712762266124
161.0,162.0,0.4806483865465094,0.048064838654650936
161.0,163.0,0.7607182069072552,0.07607182069072552
161.0,164.0,1.3617060947528832,0.1361706094752883
161.0,166.0,5.836080188251331,0.5836080188251331
161.0,170.0,1.2275211006403641,0.12275211006403641
161.0,186.0,1.7688118967980087,0.17688118967980088
161.0,194.0,5.78411611654417,0.578411611654417
161.0,202.0,2.3289426814945933,0.23289426814945932
161.0,209.0,5.901680518853406,0.5901680518853406
161.0,211.0,4.403151885517482,0.44031518855174817
161.0,224.0,2.8694621239664992,0.2869462123966499
161.0,229.0,1.0396602526629928,0.10396602526629928
161.0,230.0,0.46686637839371264,0.04668663783937126
161.0,231.0,5.232717694005737,0.5232717694005737
161.0,232.0,4.776056121653644,0.4776056121653644
161.0,233.0,1.0893083114942976,0.10893083114942977
161.0,234.0,2.226743708590649,0.2226743708590649
161.0,236.0,3.0235623553594024,0.30235623553594027
161.0,237.0,1.2449116955628203,0.12449116955628203
161.0,238.0,3.7961873403761697,0.379618734037617
161.0,239.0,2.7443249456627306,0.27443249456627306
161.0,243.0,11.597634948855902,1.1597634948855902
161.0,244.0,9.869523799491517,0.9869523799491517
161.0,246.0,2.2178349175217207,0.22178349175217207
161.0,249.0,3.4086724461709847,0.3408672446170985
161.0,261.0,6.4110799694056855,0.6411079969405685
161.0,262.0,3.240821578693396,0.3240821578693396
161.0,263.0,3.1258089445386084,0.31258089445386084
162.0,4.0,3.7121389814949004,0.37121389814949
162.0,12.0,7.026809621064255,0.7026809621064255
162.0,13.0,6.2010157289492325,0.6201015728949233
162.0,24.0,5.06375777609758,0.5063757776097579
162.0,41.0,5.588912249743881,0.5588912249743881
162.0,42.0,7.428739102494127,0.7428739102494127
162.0,43.0,2.7925336999561114,0.2792533699956111
162.0,48.0,1.6036070521055559,0.1603607052105556
162.0,68.0,2.4400753428601876,0.24400753428601876
162.0,74.0,5.801543110424357,0.5801543110424358
162.0,75.0,4.333386601674373,0.43333866016743733
162.0,79.0,3.415191937803282,0.3415191937803282
162.0,87.0,6.268918204929574,0.6268918204929574
162.0,88.0,6.7425710953093505,0.6742571095309351
162.0,90.0,2.486758931384732,0.24867589313847321
162.0,100.0,1.3544973322012055,0.13544973322012055
162.0,103.0,9.630756750291424,0.9630756750291424
162.0,104.0,8.628310408322756,0.8628310408322756
162.0,105.0,8.596992552284977,0.8596992552284977
162.0,107.0,2.370997989106173,0.2370997989106173
162.0,113.0,3.2489375715915623,0.32489375715915625
162.0,114.0,3.7111397283990026,0.3711139728399003
162.0,116.0,8.201709155958145,0.8201709155958146
162.0,118.0,4.4223332377406726,0.44223332377406727
162.0,120.0,10.736589582548065,1.0736589582548066
162.0,125.0,4.531166992963442,0.4531166992963442
162.0,127.0,13.011127563652856,1.3011127563652856
162.0,128.0,13.68985030993146,1.368985030993146
162.0,137.0,1.7851031495002163,0.17851031495002162
162.0,140.0,1.8681023783371176,0.18681023783371176
162.0,141.0,1.6439063736993973,0.16439063736993972
162.0,142.0,2.0654337583536924,0.20654337583536925
162.0,143.0,2.534673713090388,0.2534673713090388
162.0,144.0,4.505351741546923,0.45053517415469224
162.0,148.0,4.456575151215977,0.4456575151215977
162.0,151.0,4.696126188004101,0.46961261880041005
162.0,152.0,7.08766834465674,0.708766834465674
162.0,153.0,14.408003168447994,1.4408003168447994
162.0,158.0,3.903045148511874,0.3903045148511874
162.0,161.0,0.4806483865465094,0.048064838654650936
162.0,163.0,1.1388565190970779,0.11388565190970779
162.0,164.0,1.46689383604096,0.146689383604096
162.0,166.0,5.987084621031128,0.5987084621031128
162.0,170.0,1.152906077293227,0.11529060772932269
162.0,186.0,2.0448260351232013,0.20448260351232012
162.0,194.0,5.616479505355544,0.5616479505355544
162.0,202.0,1.9672672175635655,0.19672672175635655
162.0,209.0,5.861198269438487,0.5861198269438488
162.0,211.0,4.423083809221343,0.4423083809221343
162.0,224.0,2.67270284998587,0.26727028499858696
162.0,229.0,0.5997577084099934,0.059975770840999344
162.0,230.0,0.9475056689653422,0.09475056689653422
162.0,231.0,5.264264767134636,0.5264264767134635
162.0,232.0,4.618471666268332,0.46184716662683317
162.0,233.0,0.7193573116646392,0.07193573116646393
162.0,234.0,2.2748942880107115,0.22748942880107115
162.0,236.0,3.009245901283826,0.30092459012838263
162.0,237.0,1.2183313304292156,0.12183313304292157
162.0,238.0,3.9973387924770805,0.39973387924770803
162.0,239.0,3.0182577673680164,0.30182577673680167
162.0,243.0,11.687266990586052,1.1687266990586052
162.0,244.0,9.965880429999052,0.9965880429999052
162.0,246.0,2.6004269158793853,0.2600426915879385
162.0,249.0,3.527370562556777,0.3527370562556777
162.0,261.0,6.432349287843752,0.6432349287843752
162.0,262.0,3.0621077992279315,0.30621077992279316
162.0,263.0,3.0302276991849246,0.3030227699184925
163.0,4.0,4.672615004635178,0.4672615004635178
163.0,12.0,7.6195597702820645,0.7619559770282065
163.0,13.0,6.711868386989404,0.6711868386989404
163.0,24.0,4.230317468582757,0.4230317468582757
163.0,41.0,4.92421531618043,0.492421531618043
163.0,42.0,6.8062905487364285,0.6806290548736429
163.0,43.0,2.080189753430324,0.20801897534303243
163.0,48.0,0.8355020382444889,0.08355020382444889
163.0,68.0,2.4786776518329057,0.24786776518329057
163.0,74.0,5.396505084810154,0.5396505084810154
163.0,75.0,3.933241879794278,0.3933241879794278
163.0,79.0,4.235191662303468,0.42351916623034686
163.0,87.0,6.9242692384935935,0.6924269238493593
163.0,88.0,7.3754525090781025,0.7375452509078102
163.0,90.0,2.818000373963509,0.2818000373963509
163.0,100.0,1.6771539884561422,0.1677153988456142
163.0,103.0,10.058683789057323,1.0058683789057323
163.0,104.0,9.021717637834394,0.9021717637834394
163.0,105.0,9.23180049841061,0.9231800498410611
163.0,107.0,3.1448776214618794,0.31448776214618795
163.0,113.0,3.8435501405857875,0.38435501405857875
163.0,114.0,4.296744148412674,0.42967441484126734
163.0,116.0,7.452354782230026,0.7452354782230026
163.0,118.0,5.197745243165621,0.5197745243165621
163.0,120.0,10.056915625900949,1.0056915625900948
163.0,125.0,4.984855799251735,0.49848557992517345
163.0,127.0,12.334547402874334,1.2334547402874334
163.0,128.0,12.961851250051508,1.2961851250051508
163.0,137.0,2.749646204653065,0.2749646204653065
163.0,140.0,2.124114815517763,0.2124114815517763
163.0,141.0,1.7055829515820082,0.1705582951582008
163.0,142.0,0.9579062824478356,0.09579062824478356
163.0,143.0,1.39640201647113,0.139640201647113
163.0,144.0,5.178766399486592,0.5178766399486592
163.0,148.0,5.238437412170792,0.5238437412170792
163.0,151.0,3.8418535962202776,0.38418535962202777
163.0,152.0,6.331183084950439,0.6331183084950439
163.0,153.0,13.750434611745707,1.3750434611745708
163.0,158.0,4.215456898511189,0.42154568985111884
163.0,161.0,0.7607182069072552,0.07607182069072552
163.0,162.0,1.1388565190970779,0.11388565190970779
163.0,164.0,1.976256766544899,0.19762567665448988
163.0,166.0,5.161173860740078,0.5161173860740078
163.0,170.0,1.9552124579597134,0.19552124579597135
163.0,186.0,2.14423982312876,0.21442398231287602
163.0,194.0,5.498961732353153,0.5498961732353153
163.0,202.0,2.5079992163683875,0.25079992163683873
163.0,209.0,6.541966444717439,0.654196644471744
163.0,211.0,5.001929658911235,0.5001929658911235
163.0,224.0,3.614354415163162,0.36143544151631624
163.0,229.0,1.5184068558592907,0.15184068558592906
163.0,230.0,0.5645579641660698,0.05645579641660699
163.0,231.0,5.812876897445268,0.5812876897445267
163.0,232.0,5.4974562067826165,0.5497456206782616
163.0,233.0,1.82920744285909,0.18292074428590901
163.0,234.0,2.842219066521872,0.2842219066521872
163.0,236.0,2.577937867384666,0.2577937867384666
163.0,237.0,1.0358196034372025,0.10358196034372025
163.0,238.0,3.093988398737377,0.3093988398737377
163.0,239.0,2.0030880617509896,0.20030880617509897
163.0,243.0,10.96143378714821,1.096143378714821
163.0,244.0,9.230094124257285,0.9230094124257284
163.0,246.0,2.3330465342929028,0.23330465342929027
163.0,249.0,3.921277107728999,0.3921277107728999
163.0,261.0,6.99350404758604,0.699350404758604
163.0,262.0,3.0338068791330954,0.3033806879133095
163.0,263.0,2.7931813826903533,0.27931813826903534
164.0,4.0,2.87326802578052,0.287326802578052
164.0,12.0,5.666517907268747,0.5666517907268747
164.0,13.0,4.792302071457255,0.47923020714572545
164.0,24.0,6.2064862427055765,0.6206486242705577
164.0,41.0,6.868667815760675,0.6868667815760675
164.0,42.0,8.740336199199783,0.8740336199199783
164.0,43.0,4.020104792998054,0.4020104792998054
164.0,48.0,1.7226747000842226,0.17226747000842227
164.0,68.0,1.1624981810355755,0.11624981810355754
164.0,74.0,7.208757094464198,0.7208757094464198
164.0,75.0,5.734128084869828,0.5734128084869827
164.0,79.0,2.3044068340643324,0.23044068340643326
164.0,87.0,4.953421357034529,0.49534213570345287
164.0,88.0,5.4100635917597195,0.541006359175972
164.0,90.0,1.0254214769955716,0.10254214769955716
164.0,100.0,0.3566090649692051,0.03566090649692051
164.0,103.0,8.196203925188684,0.8196203925188683
164.0,104.0,7.182376221948251,0.7182376221948251
164.0,105.0,7.268422358319153,0.7268422358319153
164.0,107.0,1.2232707545122452,0.12232707545122452
164.0,113.0,1.8754245145304596,0.18754245145304596
164.0,114.0,2.334132203688242,0.23341322036882423
164.0,116.0,9.423265173458836,0.9423265173458836
164.0,118.0,3.2337540439474046,0.32337540439474044
164.0,120.0,12.014637110320663,1.2014637110320663
164.0,125.0,3.0917994725780296,0.30917994725780296
164.0,127.0,14.292863280289504,1.4292863280289505
164.0,128.0,14.93198443891592,1.493198443891592
164.0,137.0,1.1854138314556937,0.11854138314556936
164.0,140.0,3.332837325933911,0.3332837325933911
164.0,141.0,3.1010875545459995,0.3101087554545999
164.0,142.0,2.8607478480264947,0.2860747848026495
164.0,143.0,3.1253740509054375,0.31253740509054373
164.0,144.0,3.203157015966564,0.3203157015966564
164.0,148.0,3.2762598602379915,0.32762598602379917
164.0,151.0,5.818041087112822,0.5818041087112822
164.0,152.0,8.302178886446617,0.8302178886446617
164.0,153.0,15.703884834679055,1.5703884834679056
164.0,158.0,2.43615992530689,0.24361599253068902
164.0,161.0,1.3617060947528832,0.1361706094752883
164.0,162.0,1.46689383604096,0.146689383604096
164.0,163.0,1.976256766544899,0.19762567665448988
164.0,166.0,7.137399756209327,0.7137399756209327
164.0,170.0,0.536409409721349,0.0536409409721349
164.0,186.0,0.807826862396298,0.0807826862396298
164.0,194.0,7.080702734757938,0.7080702734757938
164.0,202.0,3.3703211163721507,0.3370321116372151
164.0,209.0,4.567180467615853,0.45671804676158534
164.0,211.0,3.0454602444223116,0.30454602444223117
164.0,224.0,1.8513777166894019,0.1851377716689402
164.0,229.0,1.98269721245391,0.198269721245391
164.0,230.0,1.4208220469193371,0.14208220469193372
164.0,231.0,3.8718916775930254,0.38718916775930257
164.0,232.0,3.5856987258520823,0.3585698725852082
164.0,233.0,1.2870778974308992,0.1287077897430899
164.0,234.0,0.8708108104614188,0.08708108104614189
164.0,236.0,4.383657430068677,0.4383657430068677
164.0,237.0,2.59368262461866,0.259368262461866
164.0,238.0,5.067597041845097,0.5067597041845098
164.0,239.0,3.950776445075917,0.3950776445075917
164.0,243.0,12.93044223677552,1.293044223677552
164.0,244.0,11.199982317367445,1.1199982317367445
164.0,246.0,1.6107095645527691,0.16107095645527691
164.0,249.0,2.0662795330160706,0.20662795330160705
164.0,261.0,5.051046428576654,0.5051046428576653
164.0,262.0,4.526202892045883,0.4526202892045883
164.0,263.0,4.463464636013559,0.44634646360135594
166.0,4.0,9.696751596035739,0.9696751596035739
166.0,12.0,12.756484370514181,1.275648437051418
166.0,13.0,11.817295087381984,1.1817295087381985
166.0,24.0,0.9311330352095321,0.0931133035209532
166.0,41.0,1.0632072196305165,0.10632072196305165
166.0,42.0,2.1288566885431397,0.21288566885431398
166.0,43.0,3.197198604542168,0.3197198604542168
166.0,48.0,5.626509774166287,0.5626509774166287
166.0,68.0,7.454807661380147,0.7454807661380147
166.0,74.0,2.476580936836575,0.24765809368365752
166.0,75.0,2.590193601443927,0.2590193601443927
166.0,79.0,9.36502708155564,0.936502708155564
166.0,87.0,12.08080728049966,1.208080728049966
166.0,88.0,12.52611070790377,1.252611070790377
166.0,90.0,7.925782593806586,0.7925782593806586
166.0,100.0,6.831983547631226,0.6831983547631226
166.0,103.0,15.066877306189179,1.506687730618918
166.0,104.0,14.009448643136976,1.4009448643136975
166.0,105.0,14.378126048130934,1.4378126048130935
166.0,107.0,8.28357142826114,0.8283571428261141
166.0,113.0,9.001178801890214,0.9001178801890214
166.0,114.0,9.450427581403602,0.9450427581403602
