total_seconds,cell_id
49140,140689
49140,27245
49140,141028
49140,142534
49140,141844
49140,42502
49140,141080
49140,84983
49140,141753
49140,142545
49140,86075
49140,139899
49140,142172
49140,141461
49140,140629
49140,139954
49140,61570
49140,100260
49140,142556
49140,141356
49140,83490
49140,141767
49140,141080
49140,84983
49140,86075
49140,88247
49140,27245
49140,73710
49140,141793
49140,142206
49140,141470
49140,141810
49140,141074
49140,75862
49140,61570
49140,141464
49140,56870
49140,142477
49140,141490
49140,142069
49140,84621
49140,84983
49140,142138
49140,141439
49140,100226
49140,25480
49140,142509
49140,89701
49140,142480
49140,94777
49140,141459
49140,140709
49140,84983
49140,114876
49140,142092
49140,70293
49140,142422
49140,142132
49140,142146
49140,51423
49140,94414
49140,142514
49140,85564
49140,76202
49140,81085
49140,142551
49140,141011
49140,142588
49140,100226
49140,73710
49140,142161
49140,25480
49140,142155
49140,73710
49140,139977
49140,89694
49140,141049
49140,79500
49140,94777
49140,141020
49140,142149
49140,82196
49140,142112
49140,141408
49140,56870
49140,25480
49140,141770
49140,141031
49140,88247
49140,141428
49140,139525
49140,142509
49140,140327
49140,39597
49200,55677
49200,103887
49200,140681
49200,142152
49200,141445
49200,142520
49200,140689
49200,27245
49200,141028
49200,142534
49200,141844
49200,42502
49200,141080
49200,84983
49200,141753
49200,142545
49200,86075
49200,139899
49200,142172
49200,141461
49200,140629
49200,139954
49200,61570
49200,100260
49200,142556
49200,141356
49200,83490
49200,141767
49200,141080
49200,84983
49200,86075
49200,88247
49200,27245
49200,73710
49200,141793
49200,142206
49200,141470
49200,141810
49200,141074
49200,75862
49200,61570
49200,141464
49200,56870
49200,142477
49200,141490
49200,142069
49200,84621
49200,84983
49200,142138
49200,141439
49200,100226
49200,25480
49200,142509
49200,89701
49200,142480
49200,94777
49200,141459
49200,140709
49200,84983
49200,114876
49200,142092
49200,70293
49200,142422
49200,142132
49200,142146
49200,51423
49200,94414
49200,142514
49200,85564
49200,76202
49200,81085
49200,142551
49200,141011
49200,142588
49200,100226
49200,73710
49200,142161
49200,25480
49200,142155
49200,73710
49200,139977
49200,89694
49200,141049
49200,79500
49200,94777
49200,141020
49200,142149
49200,82196
49200,142112
49200,141408
49200,56870
49200,25480
49200,141770
49200,141031
49200,88247
49200,141428
49200,139525
49200,142509
49200,140327
49200,39597
49260,55677
49260,103887
49260,140681
49260,142152
49260,141445
49260,142520
49260,140689
49260,27245
49260,141028
49260,142534
49260,141844
49260,42502
49260,141080
49260,84983
49260,141753
49260,142545
49260,86075
49260,139899
49260,142172
49260,141461
49260,140629
49260,139954
49260,61570
49260,100260
49260,142556
49260,141356
49260,83490
49260,141767
49260,141080
49260,84983
49260,86075
49260,88247
49260,27245
49260,73710
49260,141793
49260,142206
49260,141470
49260,141810
49260,141074
49260,75862
49260,61570
49260,141464
49260,56870
49260,142477
49260,141490
49260,142069
49260,84621
49260,84983
49260,142138
49260,141439
49260,100226
49260,25480
49260,142509
49260,89701
49260,142480
49260,94777
49260,141459
49260,140709
49260,84983
49260,114876
49260,142092
49260,70293
49260,142422
49260,142132
49260,142146
49260,51423
49260,94414
49260,142514
49260,85564
49260,76202
49260,81085
49260,142551
49260,141011
49260,142588
49260,100226
49260,73710
49260,142161
49260,25480
49260,142155
49260,73710
49260,139977
49260,89694
49260,141049
49260,79500
49260,94777
49260,141020
49260,142149
49260,82196
49260,142112
49260,141408
49260,56870
49260,25480
49260,141770
49260,141031
49260,88247
49260,141428
49260,139525
49260,142509
49260,140327
49260,39597
49320,55677
49320,103887
49320,140681
49320,142152
49320,141445
49320,142520
49320,140689
49320,27245
49320,141028
49320,142534
49320,141844
49320,42502
49320,141080
49320,84983
49320,141753
49320,142545
49320,86075
49320,139899
49320,142172
49320,141461
49320,140629
49320,139954
49320,61570
49320,100260
49320,142556
49320,141356
49320,83490
49320,141767
49320,141080
49320,84983
49320,86075
49320,88247
49320,27245
49320,73710
49320,141793
49320,142206
49320,141470
49320,141810
49320,141074
49320,75862
49320,61570
49320,141464
49320,56870
49320,142477
49320,141490
49320,142069
49320,84621
49320,84983
49320,142138
49320,141439
49320,100226
49320,25480
49320,142509
49320,89701
49320,142480
49320,94777
49320,141459
49320,140709
49320,84983
49320,114876
49320,142092
49320,70293
49320,142422
49320,142132
49320,142146
49320,51423
49320,94414
49320,142514
49320,85564
49320,76202
49320,81085
49320,142551
49320,141011
49320,142588
49320,100226
49320,73710
49320,142161
49320,25480
49320,142155
49320,73710
49320,139977
49320,89694
49320,141049
49320,79500
49320,94777
49320,141020
49320,142149
49320,82196
49320,142112
49320,141408
49320,56870
49320,25480
49320,141770
49320,141031
49320,88247
49320,141428
49320,139525
49320,142509
49320,140327
49320,39597
49380,55677
49380,103887
49380,140681
49380,142152
49380,141445
49380,142520
49380,140689
49380,27245
49380,141028
49380,142534
49380,141844
49380,42502
49380,141080
49380,84983
49380,141753
49380,142545
49380,86075
49380,139899
49380,142172
49380,141461
49380,140629
49380,139954
49380,61570
49380,100260
49380,142556
49380,141356
49380,83490
49380,141767
49380,141080
49380,84983
49380,86075
49380,88247
49380,27245
49380,73710
49380,141793
49380,142206
49380,141470
49380,141810
49380,141074
49380,75862
49380,61570
49380,141464
49380,56870
49380,142477
49380,141490
49380,142069
49380,84621
49380,84983
49380,142138
49380,141439
49380,100226
49380,25480
49380,142509
49380,89701
49380,142480
49380,94777
49380,141459
49380,140709
49380,84983
49380,114876
49380,142092
49380,70293
49380,142422
49380,142132
49380,142146
49380,51423
49380,94414
49380,142514
49380,85564
49380,76202
49380,81085
49380,142551
49380,141011
49380,142588
49380,100226
49380,73710
49380,142161
49380,25480
49380,142155
49380,73710
49380,139977
49380,89694
49380,141049
49380,79500
49380,94777
49380,141020
49380,142149
49380,82196
49380,142112
49380,141408
49380,56870
49380,25480
49380,141770
49380,141031
49380,88247
49380,141428
49380,139525
49380,142509
49380,140327
49380,39597
49440,55677
49440,103887
49440,140681
49440,142152
49440,141445
49440,142520
49440,140689
49440,27245
49440,141028
49440,142534
49440,141844
49440,42502
49440,141080
49440,84983
49440,141753
49440,142545
49440,86075
49440,139899
49440,142172
49440,141461
49440,140629
49440,139954
49440,61570
49440,100260
49440,142556
49440,141356
49440,83490
49440,141767
49440,141080
49440,84983
49440,86075
49440,88247
49440,27245
49440,73710
49440,141793
49440,142206
49440,141470
49440,141810
49440,141074
49440,75862
49440,61570
49440,141464
49440,56870
49440,142477
49440,141490
49440,142069
49440,84621
49440,84983
49440,142138
49440,141439
49440,100226
49440,25480
49440,142509
49440,89701
49440,142480
49440,94777
49440,141459
49440,140709
49440,84983
49440,114876
49440,142092
49440,70293
49440,142422
49440,142132
49440,142146
49440,51423
49440,94414
49440,142514
49440,85564
49440,76202
49440,81085
49440,142551
49440,141011
49440,142588
49440,100226
49440,73710
49440,142161
49440,25480
49440,142155
49440,73710
49440,139977
49440,89694
49440,141049
49440,79500
49440,94777
49440,141020
49440,142149
49440,82196
49440,142112
49440,141408
49440,56870
49440,25480
49440,141770
49440,141031
49440,88247
49440,141428
49440,139525
49440,142509
49440,140327
49440,39597
49500,55677
49500,103887
49500,140681
49500,142152
49500,141445
49500,142520
49500,140689
49500,27245
49500,141028
49500,142534
49500,141844
49500,42502
49500,141080
49500,84983
49500,141753
49500,142545
49500,86075
49500,139899
49500,142172
49500,141461
49500,140629
49500,139954
49500,61570
49500,100260
49500,142556
49500,141356
49500,83490
49500,141767
49500,141080
49500,84983
49500,86075
49500,88247
49500,27245
49500,73710
49500,141793
49500,142206
49500,141470
49500,141810
49500,141074
49500,75862
49500,61570
49500,141464
49500,56870
49500,142477
49500,141490
49500,142069
49500,84621
49500,84983
49500,142138
49500,141439
49500,100226
49500,25480
49500,142509
49500,89701
49500,142480
49500,94777
49500,141459
49500,140709
49500,84983
49500,114876
49500,142092
49500,70293
49500,142422
49500,142132
49500,142146
49500,51423
49500,94414
49500,142514
49500,85564
49500,76202
49500,81085
49500,142551
49500,141011
49500,142588
49500,100226
49500,73710
49500,142161
49500,25480
49500,142155
49500,73710
49500,139977
49500,89694
49500,141049
49500,79500
49500,94777
49500,141020
49500,142149
49500,82196
49500,142112
49500,141408
49500,56870
49500,25480
49500,141770
49500,141031
49500,88247
49500,141428
49500,139525
49500,142509
49500,140327
49500,39597
49560,55677
49560,103887
49560,140681
49560,142152
49560,141445
49560,142520
49560,140689
49560,27245
49560,141028
49560,142534
49560,141844
49560,42502
49560,141080
49560,84983
49560,141753
49560,142545
49560,86075
49560,139899
49560,142172
49560,141461
49560,140629
49560,139954
49560,61570
49560,100260
49560,142556
49560,141356
49560,83490
49560,141767
49560,141080
49560,84983
49560,86075
49560,88247
49560,27245
49560,73710
49560,141793
49560,142206
49560,141470
49560,141810
49560,141074
49560,75862
49560,61570
49560,141464
49560,56870
49560,142477
49560,141490
49560,142069
49560,84621
49560,84983
49560,142138
49560,141439
49560,100226
49560,25480
49560,142509
49560,89701
49560,142480
49560,94777
49560,141459
49560,140709
49560,84983
49560,114876
49560,142092
49560,70293
49560,142422
49560,142132
49560,142146
49560,51423
49560,94414
49560,142514
49560,85564
49560,76202
49560,81085
49560,142551
49560,141011
49560,142588
49560,100226
49560,73710
49560,142161
49560,25480
49560,142155
49560,73710
49560,139977
49560,89694
49560,141049
49560,79500
49560,94777
49560,141020
49560,142149
49560,82196
49560,142112
49560,141408
49560,56870
49560,25480
49560,141770
49560,141031
49560,88247
49560,141428
49560,139525
49560,142509
49560,140327
49560,39597
49620,55677
49620,103887
49620,140681
49620,142152
49620,141445
49620,142520
49620,140689
49620,27245
49620,141028
49620,142534
49620,141844
49620,42502
49620,141080
49620,84983
49620,141753
49620,142545
49620,86075
49620,139899
49620,142172
49620,141461
49620,140629
49620,139954
49620,61570
49620,100260
49620,142556
49620,141356
49620,83490
49620,141767
49620,141080
49620,84983
49620,86075
49620,88247
49620,27245
49620,73710
49620,141793
49620,142206
49620,141470
49620,141810
49620,141074
49620,75862
49620,61570
49620,141464
49620,56870
49620,142477
49620,141490
49620,142069
49620,84621
49620,84983
49620,142138
49620,141439
49620,100226
49620,25480
49620,142509
49620,89701
49620,142480
49620,94777
49620,141459
49620,140709
49620,84983
49620,114876
49620,142092
49620,70293
49620,142422
49620,142132
49620,142146
49620,51423
49620,94414
49620,142514
49620,85564
49620,76202
49620,87421
49620,142551
49620,141011
49620,142588
49620,100226
49620,73710
49620,142161
49620,25480
49620,142155
49620,73710
49620,139977
49620,89694
49620,141049
49620,79500
49620,94777
49620,141020
49620,142149
49620,82196
49620,142112
49620,141408
49620,56870
49620,25480
49620,141770
49620,141031
49620,88247
49620,141428
49620,139525
49620,142509
49620,140327
49620,39597
49680,55677
49680,103887
49680,140681
49680,142152
49680,141445
49680,142520
49680,140689
49680,27245
49680,141028
49680,142534
49680,141844
49680,42502
49680,141080
49680,84983
49680,141753
49680,142545
49680,86075
49680,139899
49680,142172
49680,141461
49680,140629
49680,139954
49680,61570
49680,100260
49680,142556
49680,141356
49680,83490
49680,141767
49680,141080
49680,84983
49680,86075
49680,88247
49680,27245
49680,73710
49680,141793
49680,142206
49680,141470
49680,141810
49680,141074
49680,75862
49680,61570
49680,141464
49680,56870
49680,142477
49680,141490
49680,142069
49680,84621
49680,84983
49680,142138
49680,141439
49680,100226
49680,25480
49680,142509
49680,89701
49680,142480
49680,94777
49680,141459
49680,140709
49680,84983
49680,114876
49680,142092
49680,77224
49680,142422
49680,142132
49680,142146
49680,51423
49680,94414
49680,142514
49680,85564
49680,76202
49680,87421
49680,142551
49680,141011
49680,142588
49680,100226
49680,73710
49680,142161
49680,25480
49680,142155
49680,73710
49680,139977
49680,89694
49680,141049
49680,79500
49680,94777
49680,141020
49680,142149
49680,82196
49680,142112
49680,141408
49680,56870
49680,25480
49680,141770
49680,141031
49680,88247
49680,141428
49680,139525
49680,142509
49680,140327
49680,39597
49740,55677
49740,103887
49740,140681
49740,142152
49740,141445
49740,142520
49740,140689
49740,27245
49740,141028
49740,142534
49740,141844
49740,42502
49740,141080
49740,84983
49740,141753
49740,142545
49740,86075
49740,139899
49740,142172
49740,141461
49740,140629
49740,139954
49740,61570
49740,100260
49740,142556
49740,141356
49740,83490
49740,141767
49740,141080
49740,84983
49740,86075
49740,88247
49740,27245
49740,73710
49740,141793
49740,142206
49740,141470
49740,141810
49740,141074
49740,75862
49740,61570
49740,141464
49740,56870
49740,142477
49740,141490
49740,142069
49740,84621
49740,84983
49740,142138
49740,141439
49740,100226
49740,25480
49740,142509
49740,89701
49740,142480
49740,94777
49740,141459
49740,140709
49740,84983
49740,114876
49740,142092
49740,77224
49740,142422
49740,142132
49740,142146
49740,51423
49740,94414
49740,142514
49740,85564
49740,76202
49740,87421
49740,142551
49740,141011
49740,142588
49740,100226
49740,73710
49740,142161
49740,25480
49740,142155
49740,73710
49740,139977
49740,89694
49740,141049
49740,79500
49740,94777
49740,141020
49740,142149
49740,82196
49740,142112
49740,141408
49740,56870
49740,25480
49740,141770
49740,141031
49740,88247
49740,141428
49740,139525
49740,142509
49740,140327
49740,39597
49800,55677
49800,103887
49800,140681
49800,142152
49800,141445
49800,142520
49800,140689
49800,27245
49800,141028
49800,142534
49800,141844
49800,42502
49800,141080
49800,84983
49800,141753
49800,142545
49800,86075
49800,139899
49800,142172
49800,141461
49800,140629
49800,139954
49800,61570
49800,100260
49800,142556
49800,141356
49800,83490
49800,141767
49800,141080
49800,84983
49800,86075
49800,88247
49800,27245
49800,73710
49800,141793
49800,142206
49800,141470
49800,141810
49800,141074
49800,75862
49800,61570
49800,141464
49800,56870
49800,142477
49800,141490
49800,142069
49800,84621
49800,84983
49800,142138
49800,141439
49800,100226
49800,25480
49800,142509
49800,89701
49800,142480
49800,94777
49800,141459
49800,140709
49800,84983
49800,114876
49800,142092
49800,77224
49800,142422
49800,142132
49800,142146
49800,51423
49800,94414
49800,142514
49800,85564
49800,76202
49800,87421
49800,142551
49800,141011
49800,142588
49800,100226
49800,73710
49800,142161
49800,25480
49800,142155
49800,73710
49800,139977
49800,89694
49800,141049
49800,79500
49800,94777
49800,141020
49800,142149
49800,82196
49800,142112
49800,141408
49800,56870
49800,25480
49800,141770
49800,141031
49800,88247
49800,141428
49800,139525
49800,142509
49800,140327
49800,39597
49860,55677
49860,103887
49860,140681
49860,142152
49860,141445
49860,142520
49860,140689
49860,27245
49860,141028
49860,142534
49860,141844
49860,42502
49860,141080
49860,84983
49860,141753
49860,142545
49860,86075
49860,139899
49860,142172
49860,141461
49860,140629
49860,139954
49860,61570
49860,100260
49860,142556
49860,141356
49860,83490
49860,141767
49860,141080
49860,84983
49860,86075
49860,88247
49860,27245
49860,73710
49860,141793
49860,142206
49860,141470
49860,141810
49860,141074
49860,75862
49860,61570
49860,141464
49860,56870
49860,142477
49860,141490
49860,142069
49860,84621
49860,84983
49860,142138
49860,141439
49860,100226
49860,25480
49860,142509
49860,89701
49860,142480
49860,94777
49860,141459
49860,140709
49860,84983
49860,114876
49860,142092
49860,77224
49860,142422
49860,142132
49860,142146
49860,51423
49860,94414
49860,142514
49860,85564
49860,76202
49860,87421
49860,142551
49860,141011
49860,142588
49860,100226
49860,73710
49860,142161
49860,25480
49860,142155
49860,73710
49860,139977
49860,89694
49860,141049
49860,79500
49860,94777
49860,141020
49860,142149
49860,82196
49860,142112
49860,141408
49860,56870
49860,25480
49860,141770
49860,141031
49860,88247
49860,141428
49860,139525
49860,142509
49860,140327
49860,39597
49920,55677
49920,103887
49920,140681
49920,142152
49920,141445
49920,142520
49920,140689
49920,27245
49920,141028
49920,142534
49920,141844
49920,42502
49920,141080
49920,84983
49920,141753
49920,142545
49920,86075
49920,139899
49920,142172
49920,141461
49920,140629
49920,139954
49920,61570
49920,100260
49920,142556
49920,141356
49920,83490
49920,141767
49920,141080
49920,84983
49920,86075
49920,88247
49920,27245
49920,73710
49920,141793
49920,142206
49920,141470
49920,141810
49920,141074
49920,75862
49920,61570
49920,141464
49920,56870
49920,142477
49920,141490
49920,142069
49920,84621
49920,84983
49920,142138
49920,141439
49920,100226
49920,25480
49920,142509
49920,89701
49920,142480
49920,94777
49920,141459
49920,140709
49920,84983
49920,114876
49920,142092
49920,77224
49920,142422
49920,142132
49920,142146
49920,51423
49920,94414
49920,142514
49920,85564
49920,76202
49920,87421
49920,142551
49920,141011
49920,142588
49920,100226
49920,73710
49920,142161
49920,25480
49920,142155
49920,73710
49920,139977
49920,89694
49920,141049
49920,79500
49920,94777
49920,141020
49920,142149
49920,82196
49920,142112
49920,141408
49920,56870
49920,25480
49920,141770
49920,141031
49920,88247
49920,141428
49920,139525
49920,142509
49920,140327
49920,39597
49980,55677
49980,103887
49980,140681
49980,142152
49980,141445
49980,142520
49980,140689
49980,27245
49980,141028
49980,142534
49980,141844
49980,42502
49980,141080
49980,84983
49980,141753
49980,142545
49980,86075
49980,139899
49980,142172
49980,141461
49980,140629
49980,139954
49980,61570
49980,100260
49980,142556
49980,141356
49980,83490
49980,141767
49980,141080
49980,84983
49980,86075
49980,88247
49980,27245
49980,73710
49980,141793
49980,142206
49980,141470
49980,141810
49980,141074
49980,75862
49980,61570
49980,141464
49980,56870
49980,142477
49980,141490
49980,142069
49980,84621
49980,84983
49980,142138
49980,141439
49980,100226
49980,25480
49980,142509
49980,89701
49980,142480
49980,94777
49980,141459
49980,140709
49980,84983
49980,114876
49980,142092
49980,77224
49980,142422
49980,142132
49980,142146
49980,51423
49980,94414
49980,142514
49980,85564
49980,76202
49980,87421
49980,142551
49980,141011
49980,142588
49980,100226
49980,73710
49980,142161
49980,25480
49980,142155
49980,73710
49980,139977
49980,89694
49980,141049
49980,79500
49980,94777
49980,141020
49980,142149
49980,86309
49980,142112
49980,141408
49980,56870
49980,25480
49980,141770
49980,141031
49980,88247
49980,141428
49980,139525
49980,142509
49980,140327
49980,39597
50040,55677
50040,103887
50040,140681
50040,142152
50040,141445
50040,142520
50040,140689
50040,27245
50040,141028
50040,142534
50040,141844
50040,42502
50040,141080
50040,84983
50040,141753
50040,142545
50040,86075
50040,139899
50040,142172
50040,141461
50040,140629
50040,139954
50040,61570
50040,100260
50040,142556
50040,141356
50040,83490
50040,141767
50040,141080
50040,84983
50040,86075
50040,88247
50040,27245
50040,73710
50040,141793
50040,142206
50040,141470
50040,141810
50040,141074
50040,75862
50040,61570
50040,141464
50040,56870
50040,142477
50040,141490
50040,142069
50040,84621
50040,84983
50040,142138
50040,141439
50040,100226
50040,25480
50040,142509
50040,89701
50040,142480
50040,94777
50040,141459
50040,140709
50040,84983
50040,114876
50040,142092
50040,77224
50040,142422
50040,142132
50040,142146
50040,51423
50040,94414
50040,142514
50040,85564
50040,76202
50040,87421
50040,142551
50040,141011
50040,142588
50040,100226
50040,73710
50040,142161
50040,25480
50040,142155
50040,73710
50040,139977
50040,89694
50040,141049
50040,79500
50040,94777
50040,141020
50040,142149
50040,86309
50040,142112
50040,141408
50040,56870
50040,25480
50040,141770
50040,141031
50040,88247
50040,141428
50040,139525
50040,142509
50040,140327
50040,39597
50100,55677
50100,103887
50100,140681
50100,142152
50100,141445
50100,142520
50100,140689
50100,27245
50100,141028
50100,142534
50100,141844
50100,42502
50100,141080
50100,84983
50100,141753
50100,142545
50100,86075
50100,139899
50100,142172
50100,141461
50100,140629
50100,139954
50100,61570
50100,100260
50100,142556
50100,141356
50100,83490
50100,141767
50100,141080
50100,84983
50100,86075
50100,88247
50100,27245
50100,73710
50100,141793
50100,142206
50100,141470
50100,141810
50100,141074
50100,75862
50100,61570
50100,141464
50100,56870
50100,142477
50100,141490
50100,142069
50100,84621
50100,84983
50100,142138
50100,141439
50100,100226
50100,25480
50100,142509
50100,89701
50100,142480
50100,94777
50100,141459
50100,140709
50100,84983
50100,114876
50100,142092
50100,77224
50100,142422
50100,142132
50100,142146
50100,51423
50100,94414
50100,142514
50100,80373
50100,76202
50100,87421
50100,142551
50100,141011
50100,142588
50100,100226
50100,73710
50100,142161
50100,25480
50100,142155
50100,73710
50100,139977
50100,89694
50100,141049
50100,79500
50100,94777
50100,141020
50100,142149
50100,86309
50100,142112
50100,141408
50100,56870
50100,25480
50100,141770
50100,141031
50100,88247
50100,141428
50100,139525
50100,142509
50100,140327
50100,39597
50160,55677
50160,103887
50160,140681
50160,142152
50160,141445
50160,142520
50160,140689
50160,27245
50160,141028
50160,142534
50160,141844
50160,42502
50160,141080
50160,84983
50160,141753
50160,142545
50160,86075
50160,139899
50160,142172
50160,141461
50160,140629
50160,139954
50160,61570
50160,100260
50160,142556
50160,141356
50160,83490
50160,141767
50160,141080
50160,84983
50160,86075
50160,88247
50160,27245
50160,73710
50160,141793
50160,142206
50160,141470
50160,141810
50160,141074
50160,75862
50160,61570
50160,141464
50160,56870
50160,142477
50160,141490
50160,142069
50160,84621
50160,84983
50160,142138
50160,141439
50160,100226
50160,25480
50160,142509
50160,89701
50160,142480
50160,94777
50160,141459
50160,140709
50160,84983
50160,114876
50160,142092
50160,77224
50160,142422
50160,142132
50160,142146
50160,51423
50160,94414
50160,142514
50160,80373
50160,76202
50160,87421
50160,142551
50160,141011
50160,142588
50160,100226
50160,73710
50160,142161
50160,25480
50160,142155
50160,73710
50160,139977
50160,89694
50160,141049
50160,79500
50160,94777
50160,141020
50160,142149
50160,86309
50160,142112
50160,141408
50160,56870
50160,25480
50160,141770
50160,141031
50160,88247
50160,141428
50160,139525
50160,142509
50160,140327
50160,39597
50220,55677
50220,103887
50220,140681
50220,142152
50220,141445
50220,142520
50220,140689
50220,27245
50220,141028
50220,142534
50220,141844
50220,42502
50220,141080
50220,84983
50220,141753
50220,142545
50220,86075
50220,139899
50220,142172
50220,141461
50220,140629
50220,139954
50220,61570
50220,100260
50220,142556
50220,141356
50220,83490
50220,141767
50220,141080
50220,84983
50220,86075
50220,88247
50220,27245
50220,73710
50220,141793
50220,142206
50220,141470
50220,141810
50220,141074
50220,75862
50220,61570
50220,141464
50220,56870
50220,142477
50220,141490
50220,142069
50220,84621
50220,84983
50220,142138
50220,141439
50220,100226
50220,25480
50220,142509
50220,89701
50220,142480
50220,94777
50220,141459
50220,140709
50220,84983
50220,114876
50220,142092
50220,77224
50220,142422
50220,142132
50220,142146
50220,51423
50220,94414
50220,142514
50220,80373
50220,76202
50220,87421
50220,142551
50220,141011
50220,142588
50220,100226
50220,73710
50220,142161
50220,25480
50220,142155
50220,73710
50220,139977
50220,89694
50220,141049
50220,79500
50220,94777
50220,141020
50220,142149
50220,86309
50220,142112
50220,141408
50220,56870
50220,25480
50220,141770
50220,141031
50220,88247
50220,141428
50220,139525
50220,142509
50220,140327
50220,39597
50280,55677
50280,103887
50280,140681
50280,142152
50280,141445
50280,142520
50280,140689
50280,27245
50280,141028
50280,142534
50280,141844
50280,42502
50280,141080
50280,84983
50280,141753
50280,142545
50280,86075
50280,139899
50280,142172
50280,141461
50280,140629
50280,139954
50280,61570
50280,100260
50280,142556
50280,141356
50280,83490
50280,141767
50280,141080
50280,84983
50280,86075
50280,88247
50280,27245
50280,73710
50280,141793
50280,142206
50280,141470
50280,141810
50280,141074
50280,75862
50280,61570
50280,141464
50280,56870
50280,142477
50280,141490
50280,142069
50280,84621
50280,84983
50280,142138
50280,141439
50280,100226
50280,25480
50280,142509
50280,89701
50280,142480
50280,94777
50280,141459
50280,140709
50280,84983
50280,114876
50280,142092
50280,77224
50280,142422
50280,142132
50280,142146
50280,51423
50280,94414
50280,142514
50280,80373
50280,76202
50280,87421
50280,142551
50280,141011
50280,142588
50280,100226
50280,73710
50280,142161
50280,25480
50280,142155
50280,73710
50280,139977
50280,89694
50280,141049
50280,79500
50280,94777
50280,141020
50280,142149
50280,86332
50280,142112
50280,141408
50280,56870
50280,25480
50280,141770
50280,141031
50280,88247
50280,141428
50280,139525
50280,142509
50280,140327
50280,39597
50340,55677
50340,103887
50340,140681
50340,142152
50340,141445
50340,142520
50340,140689
50340,27245
50340,141028
50340,142534
50340,141844
50340,42502
50340,141080
50340,84983
50340,141753
50340,142545
50340,86075
50340,139899
50340,142172
50340,141461
50340,140629
50340,139954
50340,61570
50340,100260
50340,142556
50340,141356
50340,83490
50340,141767
50340,141080
50340,84983
50340,86075
50340,88247
50340,27245
50340,73710
50340,141793
50340,142206
50340,141470
50340,141810
50340,141074
50340,75862
50340,61570
50340,141464
50340,56870
50340,142477
50340,141490
50340,142069
50340,84621
50340,84983
50340,142138
50340,141439
50340,100226
50340,25480
50340,142509
50340,89701
50340,142480
50340,94777
50340,141459
50340,140709
50340,84983
50340,114876
50340,142092
50340,77224
50340,142422
50340,142132
50340,142146
50340,51423
50340,94414
50340,142514
50340,80373
50340,76202
50340,87421
50340,142551
50340,141011
50340,142588
50340,100226
50340,73710
50340,142161
50340,25480
50340,142155
50340,73710
50340,139977
50340,89694
50340,141049
50340,79500
50340,94777
50340,141020
50340,142149
50340,86332
50340,142112
50340,141408
50340,56870
50340,25480
50340,141770
50340,141031
50340,88247
50340,141428
50340,139525
50340,142509
50340,140327
50340,39597
50400,55677
50400,103887
50400,140681
50400,142152
50400,141445
50400,142520
50400,140689
50400,27245
50400,141028
50400,142534
50400,141844
50400,42502
50400,141080
50400,84983
50400,141753
50400,142545
50400,86075
50400,139899
50400,142172
50400,141461
50400,140629
50400,139954
50400,61570
50400,100260
50400,142556
50400,141356
50400,83490
50400,141767
50400,141080
50400,84983
50400,86075
50400,88247
50400,27245
50400,73710
50400,141793
50400,142206
50400,141470
50400,141810
50400,141074
50400,75862
50400,61570
50400,141464
50400,56870
50400,142477
50400,141490
50400,142069
50400,84621
50400,84983
50400,142138
50400,141439
50400,100226
50400,25480
50400,142509
50400,89701
50400,142480
50400,94777
50400,141459
50400,140709
50400,84983
50400,114876
50400,142092
50400,77224
50400,142422
50400,142132
50400,142146
50400,51423
50400,94414
50400,142514
50400,80373
50400,76202
50400,87421
50400,142551
50400,141011
50400,142588
50400,100226
50400,73710
50400,142161
50400,25480
50400,142155
50400,73710
50400,139977
50400,89694
50400,141049
50400,79500
50400,94777
50400,141020
50400,142149
50400,86332
50400,142112
50400,141408
50400,56870
50400,25480
50400,141770
50400,141031
50400,88247
50400,141428
50400,139525
50400,142509
50400,140327
50400,39597
